keyword,keywordType,avgSentiment,totalRT,totalFav,totalPop,topTweet,topRT,topFav,topPop
@gkarch24,USERNAME,0.0,0,0,0,gkarch24 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@EricRodriguezJr,USERNAME,0.0,0,0,0,EricRodriguezJr early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@missymiss1020,USERNAME,0.0,0,0,0,missymiss1020 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/4xfoCvO1Nr,LINK,0.0,16,40,24,What's for lunch? How about a 38% off Lightning Deal (while supplies last) http://t.co/z4k8prjqpX http://t.co/4xfoCvO1Nr,16,40,24
digital code,OTHER,0.106736101,15,19,16,RT amazongames: Witchers! Today's your last chance to save 10% on a digital code for The Witcher: Wild Hunt. http://t.co/B9Cah0Fag2,15,19,16
http://t.co/814guGq5c0,LINK,0.0,38,113,64,Oscar nominees then and now: Meryl Streep #TBT http://t.co/NsDAhOopPi #Oscars http://t.co/814guGq5c0,38,113,64
@bobpenn,USERNAME,0.0,0,2,0,bobpenn early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@jgilbert2246,USERNAME,0.0,0,0,0,jgilbert2246 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@747apples,USERNAME,0.0,0,2,0,747apples early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
pretty good,OTHER,0.4400000125,2,12,4,IMKINGZEKO rumor has it you're pretty good at putting things in a basket. Happy shopping ^JA,1,6,2
@SingerRoyale,USERNAME,0.0,0,0,0,SingerRoyale early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@krenonyc,USERNAME,0.0,0,0,0,krenonyc early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/aiHs4y2UeM,LINK,0.0,20,38,26,#BlackFriday Lightning Deal: 60% off Computerized 100-Stitch Sewing Machine http://t.co/Gkun9SzAHs http://t.co/aiHs4y2UeM,20,38,26
https://t.co/OdIXR2TFeV,LINK,0.0,31,29,30,#WorldBookDay #AmazonGiveaway: Enter for a chance to win 'Catch-22' https://t.co/OdIXR2TFeV NoPurchNec http://t.co/M2sVzbN2nr,31,29,30
@mpvwrites,USERNAME,0.0,0,0,0,mpvwrites early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jm7000,USERNAME,0.0,0,0,0,jm7000 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@ChristieJones6,USERNAME,0.0,0,0,0,ChristieJones6 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/t1VszAbEcL,LINK,0.0,14,26,18,Auto-sync your selfies from your phone to the cloud with the Prime Photos app http://t.co/FjdmlLZDfp http://t.co/t1VszAbEcL,14,26,18
@Alma55149156,USERNAME,0.0,0,2,0,Alma55149156 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/uZHNYabYQi,LINK,0.0,21,16,19,RT amazon_movies: Today only save 80% on Gilmore Girls: The Complete Series in our Gold Box deal of the Day http://t.co/uZHNYabYQi http:/�,21,16,19
@_Rajesh_,USERNAME,0.0,0,1,0,_Rajesh_ early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
@kdt78,USERNAME,0.0,0,2,0,kdt78 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@warkits,USERNAME,0.0,0,2,0,warkits early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@rubenpena01,USERNAME,0.0,0,2,0,rubenpena01 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@newly1luv,USERNAME,0.0,0,0,0,newly1luv early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@LauraShezBar,USERNAME,0.0,0,0,0,LauraShezBar early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@shanebell7,USERNAME,0.0,0,0,0,shanebell7 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@HolyWater23,USERNAME,0.0,0,2,0,HolyWater23 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@AnsiGirl,USERNAME,0.0,0,2,0,AnsiGirl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Opus_33,USERNAME,0.0,0,0,0,Opus_33 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@lilthicmama,USERNAME,0.0,0,2,0,lilthicmama early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@fufighter17,USERNAME,0.0,0,0,0,fufighter17 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#AgeOfUltron,HASHTAG,0.0,45,49,46,Get ready for Avengers #AgeOfUltron with this new extended trailer http://t.co/U3InqmTn1M,45,49,46
Small price,OTHER,0.030959999,40,64,48,Small price. Big sound. 60% off Lightning Deal (while supplies last) http://t.co/OuN2PpuB8Q http://t.co/z2uztpPpos,20,32,24
@kurtispenn,USERNAME,0.0,0,2,0,kurtispenn early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@a971a5c23d78460,USERNAME,0.0,0,0,0,a971a5c23d78460 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@originalmurgen,USERNAME,0.0,0,0,0,originalmurgen early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
essential,OTHER,0.4179999975,31,69,44,RT amazonmusic: From Michael Jackson to Nirvana Tom Petty to Eminem &amp; beyond we have hundreds of essential albums for only $5: http://t.�,22,31,25
@puckettsteve,USERNAME,0.0,0,0,0,puckettsteve early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jimbovdd,USERNAME,0.0,0,0,0,jimbovdd early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@m_knight_207,USERNAME,0.0,0,2,0,m_knight_207 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/fhu7EfSqIz,LINK,0.0,10,20,13,All your eggs in one basket err�tote! #AmazonFresh http://t.co/fhu7EfSqIz http://t.co/jiGdu1uFeo,10,20,13
https://t.co/hygLQm92JI,LINK,0.0,14,18,15,RT amazonmusic: LIVE on #Periscope: Amazon Front Row Live: GoodOldWar https://t.co/hygLQm92JI,14,18,15
http://t.co/4XhlYxk2vz,LINK,0.0,10,10,10,RT AmazonFashion: Deal of the Day: Shop 7FAM denim for men and women at 50% off. Valid 1/8 only. http://t.co/4XhlYxk2vz http://t.co/kk52C�,10,10,10
@sghidek,USERNAME,0.0,0,0,0,sghidek early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@D_Frank34,USERNAME,0.0,0,0,0,D_Frank34 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@hazaryildirim,USERNAME,0.0,0,2,0,hazaryildirim early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Salustra,USERNAME,0.0,0,0,0,Salustra early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Habby831,USERNAME,0.0,0,0,0,Habby831 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/QUq4zssJ7i,LINK,0.0,16,26,19,This Lightning Deal shines so bright that you'll need a helmet http://t.co/Jvi0dRPYsb http://t.co/QUq4zssJ7i,16,26,19
@Kath_in_Oregon,USERNAME,0.0,0,0,0,Kath_in_Oregon early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@leglconslt,USERNAME,0.0,0,2,0,leglconslt early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@rachelbmcg,USERNAME,0.0,0,2,0,rachelbmcg early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
#ScrollDown,HASHTAG,0.0,13,29,18,RT amazongiveaway: #ProTip: Find the #SetupGiveaway button at bottom of detail page. #ScrollDown #FoundYourPrize http://t.co/eEXVDQx11E ht�,13,29,18
@chrisspahn,USERNAME,0.0,0,2,0,chrisspahn early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@TheMazenOta,USERNAME,0.0,0,0,0,TheMazenOta early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@RyanKBolts,USERNAME,0.0,0,2,0,RyanKBolts early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
really careful,OTHER,0.0,52,90,65,"""I'm really careful with my phone I'll never drop it."" - Says everyone right before cracking their screen http://t.co/oL8ABSc1Oe",52,90,65
http://t.co/bpMNlW3eMM,LINK,0.0,12,24,16,What's inside this case? Hint: It's a #1 Best Seller and the 42% off BONUS Deal of the Day http://t.co/U20nkde5uH http://t.co/bpMNlW3eMM,12,24,16
http://t.co/xrgoUcyudm,LINK,0.0,25,32,27,Deal of the Day: 54% off Yamaha RX-V675 A/V Receiver with AirPlay http://t.co/RtFnPGGGGG http://t.co/xrgoUcyudm,25,32,27
@Clayre626,USERNAME,0.0,0,0,0,Clayre626 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Trey_Forbes,USERNAME,0.0,0,2,0,Trey_Forbes early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@llc0661,USERNAME,0.0,0,0,0,llc0661 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@savanwolf,USERNAME,0.0,0,2,0,savanwolf early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@rxs318,USERNAME,0.0,0,0,0,rxs318 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@abcoltsfan,USERNAME,0.0,0,2,0,abcoltsfan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@t_divincenzo,USERNAME,0.0,0,0,0,t_divincenzo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/guzjlWIqP3,LINK,0.0,9,16,11,RT amazon_movies: Shop from the comfort of your home today! Movies &amp; TV: http://t.co/guzjlWIqP3 All BF Deals: http://t.co/K7bz7DzdO1 http:�,9,16,11
@Mike_ASR,USERNAME,0.0,0,0,0,Mike_ASR early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
next classic,OTHER,0.720000029,25,50,33,The next classic on the #100Books countdown is chilling and thrilling: The Shining http://t.co/rrChsh4cxC http://t.co/b0UMIm0bDv,25,50,33
@TechnoBarnes,USERNAME,0.0,0,0,0,TechnoBarnes early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Jake_Stully,USERNAME,0.0,0,0,0,Jake_Stully early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@GJBelcher,USERNAME,0.0,0,0,0,GJBelcher early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#StyleFronts,HASHTAG,0.0,3,37,14,RT dulcecandy: Check out my fun spring must-haves video for amazon! :) #ad #StyleFronts StyleHaul http://t.co/ylpotGkr2O,3,37,14
@mmaranda,USERNAME,0.0,0,0,0,mmaranda early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#shower,HASHTAG,0.0,9,8,8,RT abcotechbrand: Check out our #AmazonGiveaway for a #abcotech #bluetooth #shower #speakerhttps://t.co/IEyMfg2FyM,9,8,8
Giveaway https,OTHER,0.0,37,50,41,Get jazzed for this #InternationalJazzDay Giveaway https://t.co/rdJuP2L6hU NoPurchNec http://t.co/kUrQYsGa6X,37,50,41
ridiculous,OTHER,-1.125,6,16,9,"RT ColletteWolfe: #CatastropheTV robdelaney SharonHorgan ""Morris and Norris. That's appropriately ridiculous"". I. LOVE. IT. CANT WAIT FO�",6,16,9
@KBellars,USERNAME,0.0,0,2,0,KBellars early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/TdpRrGgofH,LINK,0.0,9,15,11,Plug in this 60% off Lightning Deal http://t.co/9aqy1OjxQv (while supplies last) http://t.co/TdpRrGgofH,9,15,11
@stinger2009,USERNAME,0.0,0,2,0,stinger2009 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
full episode,OTHER,-0.245000005,5,14,8,Bravo robdelaney &amp; SharonHorgan! Bravo! The full episode will be live for 48 hours on Facebook so enjoy #CatastropheTV while you can!,5,14,8
http://t.co/717HLY1YzQ,LINK,0.0,10,24,14,#SubscribeAndSave &amp; get a monthly delivery of your everyday essentials sent right to your door http://t.co/717HLY1YzQ http://t.co/OPKPq3jxPT,10,24,14
@heathterrill80,USERNAME,0.0,0,0,0,heathterrill80 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/TYOfg61RqF,LINK,0.0,30,41,33,Deal of the Day: Enjoy special savings on select computer components and accessories http://t.co/DxODxOA0o7 http://t.co/TYOfg61RqF,30,41,33
@suazobyf,USERNAME,0.0,0,2,0,suazobyf early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@ross0237,USERNAME,0.0,0,0,0,ross0237 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/Pa3LeTVuBm,LINK,0.0,17,20,18,Take a picture of this 47% off Lightning Deal it won't last long http://t.co/6UEea0q46A http://t.co/Pa3LeTVuBm,17,20,18
@ToddBSea,USERNAME,0.0,0,2,0,ToddBSea early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
#indy500,HASHTAG,0.0,19,19,19,RT amazonmusic: Prep for the #indy500 w/ music from rushtheband &amp; race coverage from SIRIUSXM &amp; SPMIndyCar: http://t.co/VM4twyiW6o http�,19,19,19
@David_Denney,USERNAME,0.0,0,1,0,David_Denney LET. THERE. BE. COOKIES!,0,1,0
@Daniel_Aqui,USERNAME,0.0,0,2,0,Daniel_Aqui early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
green today,OTHER,0.0,14,18,15,Feeling a bit green today? So are we http://t.co/g2qtPcikFe,14,18,15
http://t.co/vSyqaNN3B8,LINK,0.0,30,48,36,Amazon Giveaways are in bloom https://t.co/Fs7fKmfd3g NoPurchNec #AmazonGiveaway HTPlants http://t.co/vSyqaNN3B8,30,48,36
@PaulKienzle3,USERNAME,0.0,0,2,0,PaulKienzle3 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Never2Late2,USERNAME,0.0,0,0,0,Never2Late2 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@vic2quick,USERNAME,0.0,0,0,0,vic2quick early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@ChrisBeasley,USERNAME,0.0,0,2,0,ChrisBeasley early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@nonniof3,USERNAME,0.0,0,0,0,nonniof3 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/BEowwFnEWX,LINK,0.0,12,23,15,RT AmazonVideo: Today is Cyber Monday! Find all deals on this page: http://t.co/lbYD6UvWyS http://t.co/BEowwFnEWX,12,23,15
@1315Red,USERNAME,0.0,0,0,0,1315Red early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@getlikeChip_q,USERNAME,0.0,0,2,0,getlikeChip_q early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@yrarchie73,USERNAME,0.0,0,2,0,yrarchie73 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Kelly_Margi,USERNAME,0.0,0,2,0,Kelly_Margi early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@MidClassRepub,USERNAME,0.0,0,2,0,MidClassRepub early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@F13thHorror,USERNAME,0.0,0,0,0,F13thHorror early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
https://t.co/GQK7MJ5xcJ,LINK,0.0,20,32,24,Get fit motivated and connected with the Basis Peak http://t.co/cJ66879VMz mybasis #WearableTechhttps://t.co/GQK7MJ5xcJ,20,32,24
great deals,OTHER,-0.600000024,24,32,26,RT amazongames: Just because you're home today doesn't mean you can't get great deals! http://t.co/huDw5mGSmu http://t.co/YfF7xZFhch,24,32,26
http://t.co/4fPNlixmsO,LINK,0.0,34,22,29,Enter for a chance to win a FisherPrice Power Wheels Kawasaki https://t.co/mnWhApqN0u NoPurchNec #AmazonGiveaway http://t.co/4fPNlixmsO,34,22,29
prize package,OTHER,0.557268918,55,67,59,Enter for your chance to win the ultimate Big Game prize package http://t.co/Dc0PYL11eu No Purchase Necessary http://t.co/j89DDT9iyy,55,67,59
@amandanichole90,USERNAME,0.0,0,1,0,amandanichole90 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
http://t.co/ee1XEiYFmy,LINK,0.0,14,28,18,This 53% off #BlackFriday Deal will be gone in a flash http://t.co/NAVCzvXiNQ http://t.co/ee1XEiYFmy,14,28,18
@WendySueTN,USERNAME,0.0,0,0,0,WendySueTN early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@gabi_dee,USERNAME,0.0,0,0,0,gabi_dee early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@ariella884,USERNAME,0.0,0,0,0,ariella884 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jakoboui,USERNAME,0.0,0,0,0,jakoboui early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
high society,OTHER,0.419285715,11,38,20,19th Century high society: The Age of Innocence http://t.co/WfCxs7V9Jx #100Books http://t.co/yuDET0OYdg,11,38,20
http://t.co/OPKPq3jxPT,LINK,0.0,10,24,14,#SubscribeAndSave &amp; get a monthly delivery of your everyday essentials sent right to your door http://t.co/717HLY1YzQ http://t.co/OPKPq3jxPT,10,24,14
@JustBree___,USERNAME,0.0,0,0,0,JustBree___ early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
flat display,OTHER,0.0,20,24,21,"RT amznvideoshorts: Debating a curved vs. flat display for your next TV? The new LG 77"" Flexible 4K Ultra HD OLED TV let's you have both h�",20,24,21
@CoreyRants,USERNAME,0.0,0,0,0,CoreyRants early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@EricaCooper,USERNAME,0.0,0,0,0,EricaCooper early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@macsrc,USERNAME,0.0,0,2,0,macsrc early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/XxrQGBwogW,LINK,0.0,50,54,51,Skip the trip Prime members. One-hour delivery now available in select Manhattan zips. http://t.co/XxrQGBwogW #PrimeNow,50,54,51
http://t.co/1AO8bzI4jx,LINK,0.0,22,35,26,Keep your pup safe and comfortable with the Outward Hound PoochPouch Front Carrier http://t.co/1AO8bzI4jx http://t.co/Cc185SEIqQ,22,35,26
#PrimeInstantVideo,HASHTAG,0.0,17,42,25,Tablets smartphones PCs and Macs. #PrimeInstantVideo does it all: http://t.co/j8YIc8HKSr http://t.co/UocMmH6vqg,17,42,25
Refund Bonus,OTHER,0.49000001,8,26,14,Get up to 10% more when you get an Amazon Gift Card with the turbotax Refund Bonus! Learn more:  http://t.co/SIxIKXLWH4 #MyRefundBonus,8,26,14
http://t.co/zDQxQwVPdV,LINK,0.0,21,20,20,Deal of the Day: 58% off LG 4K Ultra HD Smart LED TV http://t.co/zDQxQwVPdV,21,20,20
#Denon,HASHTAG,0.0,14,23,17,Big #CyberMonday deal on this #Denon Home Theater Receiver. 52% off now while supplies last! http://t.co/CMFBdUDOE3 http://t.co/Iv6xUxMxno,14,23,17
@AlphaHouse,USERNAME,0.0,12,18,14,A Holiday Gift Guide sniffed out by Buster from AlphaHouse http://t.co/aYCruBzXaY http://t.co/q74BjeYAvQ,12,18,14
http://t.co/2F7z1pqWPu,LINK,0.0,41,79,54,RT AmazonVideo: Find all #Oscars2015 winners available on Amazon Instant Video right here: http://t.co/2F7z1pqWPu http://t.co/OLH5Vkqq9D,41,79,54
@aneecha,USERNAME,0.0,0,2,0,aneecha early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@mickeyms6,USERNAME,0.0,0,2,0,mickeyms6 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Barnald,USERNAME,0.0,0,2,0,Barnald early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@AiDi0925,USERNAME,0.0,0,0,0,AiDi0925 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Swashmistress,USERNAME,0.0,0,0,0,Swashmistress early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@kirankumar1080,USERNAME,0.0,0,0,0,kirankumar1080 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Runrgal87,USERNAME,0.0,0,2,0,Runrgal87 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@klukecook,USERNAME,0.0,0,2,0,klukecook early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/oBKrRNsHEG,LINK,0.0,16,13,14,Only a few days left to save up to 60% on baby essentials! http://t.co/HYQguWzW5j Ends 2/28/15 http://t.co/oBKrRNsHEG,16,13,14
new pair,OTHER,0.18170227583333332,22,61,34,Sew yourself a new pair of green pants with the 74% off Deal of the Day http://t.co/J17hUJ74dF http://t.co/SlvDR9kFai,14,35,21
@mrray2u,USERNAME,0.0,0,0,0,mrray2u early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jgarrity3,USERNAME,0.0,0,2,0,jgarrity3 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/KtIFVaXXVv,LINK,0.0,12,36,20,This family's story really blew us away and we had to share it with you https://t.co/ln9mQ0Cvo9 http://t.co/KtIFVaXXVv,12,36,20
@SLSexton1,USERNAME,0.0,0,0,0,SLSexton1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/v0eLg44Tzt,LINK,0.0,16,24,18,RT AmazonKDP: Win a Kindle prize pack for your family! Just submit a picture of your child reading to enter: http://t.co/v0eLg44Tzt http:/�,16,24,18
@pupswillbepups,USERNAME,0.0,0,0,0,pupswillbepups early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@dydalt,USERNAME,0.0,0,0,0,dydalt early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/OgbDcwrqVW,LINK,0.0,13,39,22,Live Love Death. The Year of Magical Thinking is the next bucket list book http://t.co/cSu9Vi5jA3 #100Books http://t.co/OgbDcwrqVW,13,39,22
@Anamer22,USERNAME,0.0,4,14,7,RT Anamer22: amazon The Neverending Story.,4,14,7
@A_Pankj,USERNAME,0.0,0,0,0,A_Pankj early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/N3HPCBWOEk,LINK,0.0,12,30,18,Where do you stroll? Save 39% on BOB Strollers (limited time offer) http://t.co/N3HPCBWOEk http://t.co/82dOWixW2w,12,30,18
http://t.co/dKBXFViysR,LINK,0.0,21,26,22,RT AmazonFashion: Deal of the Day: 40% off newbalance running shoes for men women and kids.Valid 3.11 only. http://t.co/dKBXFViysR http:�,21,26,22
#OscarFacts,HASHTAG,0.0,33,52,39,An Oscar statuette is 13� inches tall with a 5�-inch base. It weighs 8 1/2 lbs #OscarFacts,33,52,39
@CraigCheryl,USERNAME,0.0,0,2,0,CraigCheryl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@crestagracehop1,USERNAME,0.0,0,0,0,crestagracehop1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jmabmo,USERNAME,0.0,0,2,0,jmabmo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/bWFuNnLDf7,LINK,0.0,17,30,21,Lightning Deal: OtterBox Case + Battery Charger Combo (while supplies last) http://t.co/LiAY4FEEM5 http://t.co/bWFuNnLDf7,17,30,21
@AnneDaleyBaloga,USERNAME,0.0,0,0,0,AnneDaleyBaloga early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
thirsty campers,OTHER,0.0,21,40,27,#HolidayFunFacts: Amazon customers purchased enough lifestraw water filters to sustain more than 115000 thirsty campers for a year.,21,40,27
@Angelus730,USERNAME,0.0,0,2,0,Angelus730 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Bags_85,USERNAME,0.0,0,0,0,Bags_85 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@RadioBillyD,USERNAME,0.0,0,0,0,RadioBillyD early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@aggieashley2008,USERNAME,0.0,0,0,0,aggieashley2008 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
