ID,Source Text,Summary,Detected Language,Detected Language Strength,Document Sentiment,Document Sentiment +/-,Model Sentiment,Model Sentiment +/-,Phrase Intensifier,Phrase Negator,Phrase,Phrase Sentiment,Phrase Sentiment +/-,Suggested Phrase,Entity,Entity Type,Entity Sentiment,Entity Sentiment +/-,Entity Sentiment Evidence,Theme,Theme Sentiment,Theme Sentiment +/-,Theme Sentiment Evidence,Wikipedia™ Category,Wikipedia Sub Category,Wikipedia Category Strength,User Category,User Category Strength,User Category Sentiment,User Category Sentiment +/-,Query Category,Query Sub Category,Query Category Sentiment,Query Category Sentiment +/-,Query Category Relevancy,Intention Type,Who,What,Evidence
714afb62-90b0-4f25-815b-bc57e17f6b71,Proud to announce our largest-ever World AIDS Day campaign. Join us in the fight and help save lives. http://t.co/QzjaL8hExI #AppsforRED,Proud to announce our largest-ever World AIDS Day campaign... Join us in the fight and help save lives... ,English,15,0.002986103,neutral,,,,,save,0.408958316,positive,, #AppsforRED,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
714afb62-90b0-4f25-815b-bc57e17f6b71,Proud to announce our largest-ever World AIDS Day campaign. Join us in the fight and help save lives. http://t.co/QzjaL8hExI #AppsforRED,Proud to announce our largest-ever World AIDS Day campaign... Join us in the fight and help save lives... ,English,15,0.002986103,neutral,,,,,fight,-0.400000006,negative,,  http://t.co/QzjaL8hExI,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
fce33924-c1ba-4577-bba4-6800190dcfd0,Celebrating another 100% score on the HRC's Corporate Equality Index - Apple's 13th in a row. Inclusion inspires innovation. #CEI2015,Celebrating another 100% score on the HRC's Corporate Equality Index - Apple's 13th in a row... Inclusion inspires innovation... ,English,11,0.555000007,positive,,,,,inspires,0.600000024,positive,, #CEI2015,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
fce33924-c1ba-4577-bba4-6800190dcfd0,Celebrating another 100% score on the HRC's Corporate Equality Index - Apple's 13th in a row. Inclusion inspires innovation. #CEI2015,Celebrating another 100% score on the HRC's Corporate Equality Index - Apple's 13th in a row... Inclusion inspires innovation... ,English,11,0.555000007,positive,,,,,Celebrating,0.574999988,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
fce33924-c1ba-4577-bba4-6800190dcfd0,Celebrating another 100% score on the HRC's Corporate Equality Index - Apple's 13th in a row. Inclusion inspires innovation. #CEI2015,Celebrating another 100% score on the HRC's Corporate Equality Index - Apple's 13th in a row... Inclusion inspires innovation... ,English,11,0.555000007,positive,,,,,innovation,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
f62529e2-d5d9-4d41-a26f-b0e7e6a31af8,"Using Apple Pay at Whole Foods. Easy, Private, and Secure. http://t.co/Uzat5FNAHN","Using Apple Pay at Whole Foods... Easy, Private, and Secure... ",English,11,0,neutral,,,,,,,,,Whole Foods,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
f62529e2-d5d9-4d41-a26f-b0e7e6a31af8,"Using Apple Pay at Whole Foods. Easy, Private, and Secure. http://t.co/Uzat5FNAHN","Using Apple Pay at Whole Foods... Easy, Private, and Secure... ",English,11,0,neutral,,,,,,,,,  http://t.co/Uzat5FNAHN,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
5a389cf8-48cd-4fe0-a8aa-88a280d4a89f,Today we honor the men and women who have sacrificed for our freedom.   We are deeply inspired by their courage and love of our country.,Today we honor the men and women who have sacrificed for our freedom... We are deeply inspired by their courage and love of our country... ,English,18,0.739063382,positive,,,deeply,,inspired,1.134000063,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
5a389cf8-48cd-4fe0-a8aa-88a280d4a89f,Today we honor the men and women who have sacrificed for our freedom.   We are deeply inspired by their courage and love of our country.,Today we honor the men and women who have sacrificed for our freedom... We are deeply inspired by their courage and love of our country... ,English,18,0.739063382,positive,,,,,courage,0.75,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
5a389cf8-48cd-4fe0-a8aa-88a280d4a89f,Today we honor the men and women who have sacrificed for our freedom.   We are deeply inspired by their courage and love of our country.,Today we honor the men and women who have sacrificed for our freedom... We are deeply inspired by their courage and love of our country... ,English,18,0.739063382,positive,,,,,freedom,0.680000007,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
5a389cf8-48cd-4fe0-a8aa-88a280d4a89f,Today we honor the men and women who have sacrificed for our freedom.   We are deeply inspired by their courage and love of our country.,Today we honor the men and women who have sacrificed for our freedom... We are deeply inspired by their courage and love of our country... ,English,18,0.739063382,positive,,,and,,love,0.600000024,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
5a389cf8-48cd-4fe0-a8aa-88a280d4a89f,Today we honor the men and women who have sacrificed for our freedom.   We are deeply inspired by their courage and love of our country.,Today we honor the men and women who have sacrificed for our freedom... We are deeply inspired by their courage and love of our country... ,English,18,0.739063382,positive,,,,,honor,0.531316638,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
f26775c4-6f70-4e9c-bd34-93762b2140d5,Huge win for #Auburn!  Congratulations to @CoachGusMalzahn and all of the Auburn Tigers!  #WarEagle,Huge win for  #Auburn!... Congratulations to  @CoachGusMalzahn and all of the Auburn Tigers!... ,English,8,0.761034489,positive,,,,,Congratulations,1,positive,, #Auburn,Pattern,0.641551733,positive,7,Huge win,0.320775867,neutral,4,,,,,,,,,,,,,,,,
f26775c4-6f70-4e9c-bd34-93762b2140d5,Huge win for #Auburn!  Congratulations to @CoachGusMalzahn and all of the Auburn Tigers!  #WarEagle,Huge win for  #Auburn!... Congratulations to  @CoachGusMalzahn and all of the Auburn Tigers!... ,English,8,0.761034489,positive,,,,,win,0.88310349,positive,, @CoachGusMalzahn,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
f26775c4-6f70-4e9c-bd34-93762b2140d5,Huge win for #Auburn!  Congratulations to @CoachGusMalzahn and all of the Auburn Tigers!  #WarEagle,Huge win for  #Auburn!... Congratulations to  @CoachGusMalzahn and all of the Auburn Tigers!... ,English,8,0.761034489,positive,,,,,Huge,0.400000006,positive,, #WarEagle,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
b54e0c53-8f9e-471c-98ad-e200dde5530f,"Inspired by the students, teachers, and administrators at the 114 schools we're partnering with for ConnectED http://t.co/WTsQT0yAD4","Inspired by the students, teachers, and administrators at the 114 schools we're partnering with for ConnectED   http://t.co/WTsQT0yAD4... ",English,17,0.600000024,positive,,,,,Inspired,0.600000024,positive,,  http://t.co/WTsQT0yAD4,Regex,0,neutral,0,,,,,,,,,,,,Education,,0.600000024,positive,2,,,,
c6c9c63b-3432-40a5-bdba-ba754725c296,"Great to meet talented people like Zhang Fan, who helps make iPhone 6 in Zhengzhou. An early highlight of this trip. http://t.co/ALo5d3SiSZ","Great to meet talented people like Zhang Fan, who helps make iPhone 6 in Zhengzhou... ",English,16,0.699999988,positive,,,,,talented people,0.699999988,positive,early highlight,Zhang Fan,Person,0.699999988,positive,5,talented people,0.699999988,positive,4,,,,,,,,Technology,,0.699999988,positive,1,,,,
c6c9c63b-3432-40a5-bdba-ba754725c296,"Great to meet talented people like Zhang Fan, who helps make iPhone 6 in Zhengzhou. An early highlight of this trip. http://t.co/ALo5d3SiSZ","Great to meet talented people like Zhang Fan, who helps make iPhone 6 in Zhengzhou... ",English,16,0.699999988,positive,,,,,,,,,  http://t.co/ALo5d3SiSZ,Regex,0,neutral,0,early highlight,0.349999994,neutral,4,,,,,,,,,,,,,,,,
0ad4ed6b-aa8c-4893-867f-b0ad0bbc988a,Don't ever forget where you came from.  http://t.co/SvZhQG6EKp,Don't ever forget where you came from... ,English,9,0,neutral,,,,,,,,ever forget,  http://t.co/SvZhQG6EKp,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
3b7151a4-c663-431d-99e6-1ec74afd7fa1,"Very excited about iPad Air 2, the thinnest tablet in the world. We think our customers will love it. #iPadAir2 http://t.co/EfPpaBXX3O","Very excited about iPad Air 2, the thinnest tablet in the world... We think our customers will love it... ",English,18,0.649999976,positive,,,,,Very excited,0.699999988,positive,, #iPadAir2,Pattern,0,neutral,2,,,,,Mobile_Phones,,0.505909324,Mobile Devices,0.629212081,0.649999976,positive,Technology,,0.699999988,positive,1,,,,
3b7151a4-c663-431d-99e6-1ec74afd7fa1,"Very excited about iPad Air 2, the thinnest tablet in the world. We think our customers will love it. #iPadAir2 http://t.co/EfPpaBXX3O","Very excited about iPad Air 2, the thinnest tablet in the world... We think our customers will love it... ",English,18,0.649999976,positive,,,,,love,0.600000024,positive,,  http://t.co/EfPpaBXX3O,Regex,0,neutral,0,,,,,Mobile_Phones,Mobile_television,0.53905791,Software and Internet,0.564060032,0.649999976,positive,,,,,,,,,
aa589d7e-d6a3-4165-b7b7-dd5f0c6a20d5,Having a laugh with Craig backstage. Just a few more minutes.,Having a laugh with Craig backstage... Just a few more minutes... ,English,8,0.49000001,positive,,,,,laugh,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
8671c9e2-d4f1-4600-9848-d0be2980a89c,Looking forward to this morning's event. Hope you can join us. Apple - Apple Events - Special Event October 2014 http://t.co/2Iudkgv8NW,Looking forward to this morning's event... Hope you can join us... Apple - Apple Events - Special Event October 2014   http://t.co/2Iudkgv8NW... ,English,17,0,neutral,,,,,,,,,14-Oct,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
8671c9e2-d4f1-4600-9848-d0be2980a89c,Looking forward to this morning's event. Hope you can join us. Apple - Apple Events - Special Event October 2014 http://t.co/2Iudkgv8NW,Looking forward to this morning's event... Hope you can join us... Apple - Apple Events - Special Event October 2014   http://t.co/2Iudkgv8NW... ,English,17,0,neutral,,,,,,,,,  http://t.co/2Iudkgv8NW,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
55bcdc98-e060-423e-acbd-f0c99347afb9,In Grand Canyon National Park backpacking  and thinking of SJ and his many gifts to the world.,In Grand Canyon National Park backpacking and thinking of SJ and his many gifts to the world... ,English,12,0,neutral,,,,,,,,many gifts,SJ,Company,0,neutral,4,,,,,,,,,,,,,,,,,,,,
4e089ca2-ef11-4d84-bc69-da0416092e4a,"Remembering SJ, ""You have to trust in something – your gut, destiny, life, karma, whatever.""","Remembering SJ, ""You have to trust in something – your gut, destiny, life, karma, whatever.""... ",English,9,0.245000005,positive,,,,,trust,0.49000001,positive,,SJ,Company,0.245000005,neutral,7,,,,,,,,,,,,,,,,,,,,
4e089ca2-ef11-4d84-bc69-da0416092e4a,"Remembering SJ, ""You have to trust in something – your gut, destiny, life, karma, whatever.""","Remembering SJ, ""You have to trust in something – your gut, destiny, life, karma, whatever.""... ",English,9,0.245000005,positive,,,,,,,,,"""You have to trust in something – your gut, destiny, life, karma, whatever.""",Quote,0.49000001,neutral,4,,,,,,,,,,,,,,,,,,,,
a66554a0-d16f-423b-814a-2ad84f2ee863,Amazing to see the excited crowds today in Paris to preview Apple Watch for the first time at @coletteparis http://t.co/YTqzbqSGhC,Amazing to see the excited crowds today in Paris to preview Apple Watch for the first time at  @coletteparis   http://t.co/YTqzbqSGhC... ,English,18,0.347476333,positive,,,,,Amazing,0.49000001,positive,,Paris,Place,0.27621451,neutral,7,excited crowds today,0.400000006,neutral,4,,,,,,,,,,,,,,,,
a66554a0-d16f-423b-814a-2ad84f2ee863,Amazing to see the excited crowds today in Paris to preview Apple Watch for the first time at @coletteparis http://t.co/YTqzbqSGhC,Amazing to see the excited crowds today in Paris to preview Apple Watch for the first time at  @coletteparis   http://t.co/YTqzbqSGhC... ,English,18,0.347476333,positive,,,,,excited,0.400000006,positive,, @coletteparis,Person,0.27621451,neutral,7,,,,,,,,,,,,,,,,,,,,
a66554a0-d16f-423b-814a-2ad84f2ee863,Amazing to see the excited crowds today in Paris to preview Apple Watch for the first time at @coletteparis http://t.co/YTqzbqSGhC,Amazing to see the excited crowds today in Paris to preview Apple Watch for the first time at  @coletteparis   http://t.co/YTqzbqSGhC... ,English,18,0.347476333,positive,,,,,first time,0.152429,neutral,,  http://t.co/YTqzbqSGhC,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
caa454ca-d29c-40fe-9071-69cf45f501e6,Proud to represent Apple at #CWNYC. The time for action on #climatechange is now.,Proud to represent Apple at  #CWNYC... The time for action on  #climatechange is now... ,English,11,0,neutral,,,,,,,,, #CWNYC,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
caa454ca-d29c-40fe-9071-69cf45f501e6,Proud to represent Apple at #CWNYC. The time for action on #climatechange is now.,Proud to represent Apple at  #CWNYC... The time for action on  #climatechange is now... ,English,11,0,neutral,,,,,,,,, #climatechange,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
2b5f0afa-0697-4b6c-bfa1-b5bbf9363699,A shout-out to 3000 Apple employees and their families marching in the #AustinPride parade! Inclusion inspires innovation. #applepride,A shout-out to 3000 Apple employees and their families marching in the  #AustinPride parade!... Inclusion inspires innovation... ,English,9,0.563333333,positive,,,,,inspires,0.600000024,positive,, #applepride,Pattern,0.600000024,positive,5,,,,,Labor,,0.546186388,,,,,,,,,,,,,
2b5f0afa-0697-4b6c-bfa1-b5bbf9363699,A shout-out to 3000 Apple employees and their families marching in the #AustinPride parade! Inclusion inspires innovation. #applepride,A shout-out to 3000 Apple employees and their families marching in the  #AustinPride parade!... Inclusion inspires innovation... ,English,9,0.563333333,positive,,,,, #applepride,0.600000024,positive,, #AustinPride,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
2b5f0afa-0697-4b6c-bfa1-b5bbf9363699,A shout-out to 3000 Apple employees and their families marching in the #AustinPride parade! Inclusion inspires innovation. #applepride,A shout-out to 3000 Apple employees and their families marching in the  #AustinPride parade!... Inclusion inspires innovation... ,English,9,0.563333333,positive,,,,,innovation,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
b9d37e0c-bb29-4d5a-ad55-c616ba654f88,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world! Had a great visit to our Palo Alto stores. http://t.co/XAxKLEQvjg,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world!... Had a great visit to our Palo Alto stores... ,English,22,0.600000024,positive,,,,,great,0.600000024,positive,,Palo Alto,Place,0.600000024,positive,5,great visit,0.600000024,positive,4,Food,,0.664069772,,,,,Technology,,0,neutral,2,,,,
b9d37e0c-bb29-4d5a-ad55-c616ba654f88,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world! Had a great visit to our Palo Alto stores. http://t.co/XAxKLEQvjg,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world!... Had a great visit to our Palo Alto stores... ,English,22,0.600000024,positive,,,,,,,,,iPhone 6 Plus,Product,0,neutral,3,,,,,Food,Convenience_stores,0.612571955,,,,,,,,,,,,,
b9d37e0c-bb29-4d5a-ad55-c616ba654f88,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world! Had a great visit to our Palo Alto stores. http://t.co/XAxKLEQvjg,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world!... Had a great visit to our Palo Alto stores... ,English,22,0.600000024,positive,,,,,,,,,  http://t.co/XAxKLEQvjg,Regex,0,neutral,0,,,,,Business,,0.503344476,,,,,,,,,,,,,
b9d37e0c-bb29-4d5a-ad55-c616ba654f88,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world! Had a great visit to our Palo Alto stores. http://t.co/XAxKLEQvjg,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world!... Had a great visit to our Palo Alto stores... ,English,22,0.600000024,positive,,,,,,,,,,,,,,,,,,Business,Franchises,0.546498001,,,,,,,,,,,,,
b9d37e0c-bb29-4d5a-ad55-c616ba654f88,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world! Had a great visit to our Palo Alto stores. http://t.co/XAxKLEQvjg,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world!... Had a great visit to our Palo Alto stores... ,English,22,0.600000024,positive,,,,,,,,,,,,,,,,,,Business,Variety_stores,0.513406336,,,,,,,,,,,,,
b9d37e0c-bb29-4d5a-ad55-c616ba654f88,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world! Had a great visit to our Palo Alto stores. http://t.co/XAxKLEQvjg,Thanks to all the new iPhone 6 and iPhone 6 Plus owners around the world!... Had a great visit to our Palo Alto stores... ,English,22,0.600000024,positive,,,,,,,,,,,,,,,,,,Business,Discount_stores,0.500045419,,,,,,,,,,,,,
ba49b4d6-fd2b-4b7d-873e-d9106c1aa959,One More Thing. Having the time of my life. It's a privilege to work with everyone at Apple.,Having the time of my life... It's a privilege to work with everyone at Apple... ,English,17,0,neutral,,,,,,,,,Apple,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
59625d36-1b0f-4894-a704-cd17f90ea163,I'm backstage and this is my first tweet from my iPhone 6. It's amazing. You're going to love it.,I'm backstage and this is my first tweet from my iPhone 6... It's amazing... You're going to love it... ,English,17,0.545000017,positive,,,,,love,0.600000024,positive,first tweet,,,,,,,,,,,,,Social Media,0.599943221,0,neutral,Technology,,0,neutral,1,,,,
59625d36-1b0f-4894-a704-cd17f90ea163,I'm backstage and this is my first tweet from my iPhone 6. It's amazing. You're going to love it.,I'm backstage and this is my first tweet from my iPhone 6... It's amazing... You're going to love it... ,English,17,0.545000017,positive,,,,,amazing,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
2686dd18-b77e-48cc-9a43-d9ad713a9b91,Looking forward to a great day in Cupertino! Join us at 10am Pacific. #AppleLive,Looking forward to a great day in Cupertino!... ,English,10,0.800000012,positive,,,,,great day,0.800000012,positive,, #AppleLive,Pattern,0,neutral,2,great day,0.400000006,neutral,4,,,,,,,,,,,,,,,,
5adc2e4f-9202-49b5-b261-4193c2b1fbc8,Apple - Live - Countdown to the Apple Special Event.  Wish I could say more.  I hope you can join us. http://t.co/2Iudkgv8NW,Apple - Live - Countdown to the Apple Special Event... Wish I could say more... I hope you can join us... ,English,18,0.540364981,positive,,,,,Special Event,0.590730011,positive,,  http://t.co/2Iudkgv8NW,Regex,0,neutral,0,Special Event,0.492275,neutral,4,,,,Sports,0.465464532,0.590730011,positive,,,,,,,,,
5adc2e4f-9202-49b5-b261-4193c2b1fbc8,Apple - Live - Countdown to the Apple Special Event.  Wish I could say more.  I hope you can join us. http://t.co/2Iudkgv8NW,Apple - Live - Countdown to the Apple Special Event... Wish I could say more... I hope you can join us... ,English,18,0.540364981,positive,,,,,hope,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
79a854a5-d72a-4507-8ecd-09e178155397,Dr. Martin Luther King delivered the speech of my lifetime 51 yrs ago today.We must recommit to achieving his vision. http://t.co/5BVStOF1a4,Dr. Martin Luther King delivered the speech of my lifetime 51 yrs ago today... We must recommit to achieving his vision... ,English,13,0.531499982,positive,,,,,achieving,0.531499982,positive,,Martin Luther King,Person,0.531499982,positive,5,ago today,0.265749991,neutral,4,,,,,,,,,,,,,,,,
79a854a5-d72a-4507-8ecd-09e178155397,Dr. Martin Luther King delivered the speech of my lifetime 51 yrs ago today.We must recommit to achieving his vision. http://t.co/5BVStOF1a4,Dr. Martin Luther King delivered the speech of my lifetime 51 yrs ago today... We must recommit to achieving his vision... ,English,13,0.531499982,positive,,,,,,,,,  http://t.co/5BVStOF1a4,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
ffca929d-0ffa-4069-89ea-664f8b087bcd,"Honored to meet doctors &amp; Veterans with @RepAnnaEshoo at @VAPaloAlto, now using iPads to help treat Vets &amp; families. http://t.co/lOZwDT8KZu","Honored to meet doctors &amp; Veterans with  @RepAnnaEshoo at  @VAPaloAlto, now using iPads to help treat Vets &amp; families... ",English,12,0.331862479,positive,,,,,Honored,0.553749979,positive,, @RepAnnaEshoo,Person,0.109975003,neutral,6,using iPads,0.331862479,neutral,4,,,,,,,,,,,,,,,,
ffca929d-0ffa-4069-89ea-664f8b087bcd,"Honored to meet doctors &amp; Veterans with @RepAnnaEshoo at @VAPaloAlto, now using iPads to help treat Vets &amp; families. http://t.co/lOZwDT8KZu","Honored to meet doctors &amp; Veterans with  @RepAnnaEshoo at  @VAPaloAlto, now using iPads to help treat Vets &amp; families... ",English,12,0.331862479,positive,,,,,now using,0.109975003,neutral,, @VAPaloAlto,Person,0.109975003,neutral,6,,,,,,,,,,,,,,,,,,,,
ffca929d-0ffa-4069-89ea-664f8b087bcd,"Honored to meet doctors &amp; Veterans with @RepAnnaEshoo at @VAPaloAlto, now using iPads to help treat Vets &amp; families. http://t.co/lOZwDT8KZu","Honored to meet doctors &amp; Veterans with  @RepAnnaEshoo at  @VAPaloAlto, now using iPads to help treat Vets &amp; families... ",English,12,0.331862479,positive,,,,,,,,,  http://t.co/lOZwDT8KZu,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
a242d454-5999-45f5-98ab-7e0a101cbcce,Took the ALS #IceBucketChallenge with @michaelfranti at Apple. Challenge Bob Iger and @drdre. http://t.co/yc53yLofoA http://t.co/Tei0DwiefU,Took the ALS  #IceBucketChallenge with  @michaelfranti at Apple... Challenge Bob Iger and  @drdre... ,English,11,0,neutral,,,,,,,,, #IceBucketChallenge,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
a242d454-5999-45f5-98ab-7e0a101cbcce,Took the ALS #IceBucketChallenge with @michaelfranti at Apple. Challenge Bob Iger and @drdre. http://t.co/yc53yLofoA http://t.co/Tei0DwiefU,Took the ALS  #IceBucketChallenge with  @michaelfranti at Apple... Challenge Bob Iger and  @drdre... ,English,11,0,neutral,,,,,,,,, @michaelfranti,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
a242d454-5999-45f5-98ab-7e0a101cbcce,Took the ALS #IceBucketChallenge with @michaelfranti at Apple. Challenge Bob Iger and @drdre. http://t.co/yc53yLofoA http://t.co/Tei0DwiefU,Took the ALS  #IceBucketChallenge with  @michaelfranti at Apple... Challenge Bob Iger and  @drdre... ,English,11,0,neutral,,,,,,,,,Apple,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
a242d454-5999-45f5-98ab-7e0a101cbcce,Took the ALS #IceBucketChallenge with @michaelfranti at Apple. Challenge Bob Iger and @drdre. http://t.co/yc53yLofoA http://t.co/Tei0DwiefU,Took the ALS  #IceBucketChallenge with  @michaelfranti at Apple... Challenge Bob Iger and  @drdre... ,English,11,0,neutral,,,,,,,,, @drdre,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
a242d454-5999-45f5-98ab-7e0a101cbcce,Took the ALS #IceBucketChallenge with @michaelfranti at Apple. Challenge Bob Iger and @drdre. http://t.co/yc53yLofoA http://t.co/Tei0DwiefU,Took the ALS  #IceBucketChallenge with  @michaelfranti at Apple... Challenge Bob Iger and  @drdre... ,English,11,0,neutral,,,,,,,,,  http://t.co/yc53yLofoA,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
44aa3aee-08fe-4b30-b662-f7d541760155,Remembering Robin Williams.  Rest in Peace.  http://t.co/AoiDZH1j9a,Remembering Robin Williams... Rest in Peace... ,English,4,0.2597,positive,,,in,,Peace,0.519400001,positive,,Robin Williams,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
44aa3aee-08fe-4b30-b662-f7d541760155,Remembering Robin Williams.  Rest in Peace.  http://t.co/AoiDZH1j9a,Remembering Robin Williams... Rest in Peace... ,English,4,0.2597,positive,,,,,,,,,  http://t.co/AoiDZH1j9a,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
431eabc4-418a-47eb-919c-a1515fbf1a55,Heartbroken by the news of Robin Williams' passing. He was an incomparable talent and a great human being. Rest in peace.,Heartbroken by the news of Robin Williams' passing... ,English,14,0.195739985,neutral,,,,,great,0.600000024,positive,,Robin Williams,Person,-0.294350028,neutral,7,incomparable talent,0.265649974,neutral,4,,,,,,,,,,,,,,,,
431eabc4-418a-47eb-919c-a1515fbf1a55,Heartbroken by the news of Robin Williams' passing. He was an incomparable talent and a great human being. Rest in peace.,Heartbroken by the news of Robin Williams' passing... ,English,14,0.195739985,neutral,,,,,Heartbroken,-0.672000051,negative,,,,,,,great human,0.600000024,positive,4,,,,,,,,,,,,,,,,
431eabc4-418a-47eb-919c-a1515fbf1a55,Heartbroken by the news of Robin Williams' passing. He was an incomparable talent and a great human being. Rest in peace.,Heartbroken by the news of Robin Williams' passing... ,English,14,0.195739985,neutral,,,,,talent,0.531299949,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
431eabc4-418a-47eb-919c-a1515fbf1a55,Heartbroken by the news of Robin Williams' passing. He was an incomparable talent and a great human being. Rest in peace.,Heartbroken by the news of Robin Williams' passing... ,English,14,0.195739985,neutral,,,in,,peace,0.519400001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
8e7a63a0-7b6a-450d-a729-f03cfdf759fa,"@Pontifex: Violence is not conquered by violence. Lord, send us the gift of peace. #prayforpeace  Amen!"," @Pontifex: Violence is not conquered by violence... Lord, send us the gift of peace... ",English,8,0.289999992,positive,,,,, #prayforpeace,0.980000019,positive,not conquered, #prayforpeace,Pattern,0.980000019,positive,5,,,,,International_Relations,,0.509235501,,,,,,,,,,,,,
8e7a63a0-7b6a-450d-a729-f03cfdf759fa,"@Pontifex: Violence is not conquered by violence. Lord, send us the gift of peace. #prayforpeace  Amen!"," @Pontifex: Violence is not conquered by violence... Lord, send us the gift of peace... ",English,8,0.289999992,positive,,,,not,violence,0.600000024,positive,, @Pontifex,Person,0,neutral,2,,,,,International_Relations,Peace_and_conflict_studies,0.604270816,,,,,,,,,,,,,
8e7a63a0-7b6a-450d-a729-f03cfdf759fa,"@Pontifex: Violence is not conquered by violence. Lord, send us the gift of peace. #prayforpeace  Amen!"," @Pontifex: Violence is not conquered by violence... Lord, send us the gift of peace... ",English,8,0.289999992,positive,,,,,peace,0.49000001,positive,,Lord,Person,0,neutral,2,,,,,International_Relations,Peacekeeping,0.502664745,,,,,,,,,,,,,
65819351-5721-4a98-b20a-ad012c85676b,Apple &amp; the App Store are having a huge impact on Europe's economy. Over 629K EU jobs created and many more to come. http://t.co/AzKjttCk93,Apple &amp; the App Store are having a huge impact on Europe's economy... Over 629K EU jobs created and many more to come... ,English,20,0.200000003,neutral,,,,,huge,0.200000003,neutral,,Europe,Place,0.200000003,neutral,5,huge impact,0.200000003,neutral,4,,,,Agriculture,0.557522535,0.200000003,neutral,,,,,,,,,
65819351-5721-4a98-b20a-ad012c85676b,Apple &amp; the App Store are having a huge impact on Europe's economy. Over 629K EU jobs created and many more to come. http://t.co/AzKjttCk93,Apple &amp; the App Store are having a huge impact on Europe's economy... Over 629K EU jobs created and many more to come... ,English,20,0.200000003,neutral,,,,,,,,,  http://t.co/AzKjttCk93,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
9fe1cbc6-5b9e-4c01-9b4f-19d661d26c62,Thanks to our amazing developer community!  Apple says July was record-setting month for app store revenue http://t.co/BI8wFTTG5V,Thanks to our amazing developer community!... Apple says July was record-setting month for app store revenue   http://t.co/BI8wFTTG5V... ,English,13,0.49000001,positive,,,,,amazing,0.980000019,positive,app store,Apple,Company,0,neutral,2,amazing developer community,0.49000001,neutral,4,,,,Software and Internet,0.587071598,0.49000001,neutral,,,,,,,,,
9fe1cbc6-5b9e-4c01-9b4f-19d661d26c62,Thanks to our amazing developer community!  Apple says July was record-setting month for app store revenue http://t.co/BI8wFTTG5V,Thanks to our amazing developer community!... Apple says July was record-setting month for app store revenue   http://t.co/BI8wFTTG5V... ,English,13,0.49000001,positive,,,,,,,,,  http://t.co/BI8wFTTG5V,Regex,0,neutral,0,app store revenue,0.122500002,neutral,4,,,,,,,,,,,,,,,,
